1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2014:Q4,3309540,3309540,47595,37685,0,846248,1343113,301006,0,49791,684102,887382,955290,1235751,231117
2015:Q1,3307109,3307109,46836,36644,0,887282,1312149,319176,0,27556,677466,835890,962364,1271845,237010
2015:Q2,3377763,3377763,46060,38050,0,901363,1349560,330767,0,29898,682065,862647,987559,1278765,248792
2015:Q3,3463129,3463129,45469,38287,0,936547,1383067,343184,0,27324,689251,879649,1016930,1311766,254784
2015:Q4,3400223,3400223,44912,37092,0,949665,1428269,352603,0,26355,561327,898083,990040,1320248,191852
2016:Q1,3412241,3412241,44381,35722,0,989749,1405771,359189,0,25595,551834,863993,1000219,1358137,189892
2016:Q2,3476821,3476821,43758,36371,0,1001136,1446577,372107,0,28785,548087,892046,1022175,1365270,197330
2016:Q3,3561635,3561635,43155,36989,0,1036653,1475707,384734,0,30682,553715,908015,1051195,1398573,203852
2016:Q4,3636436,3636436,41309,38200,0,1049293,1532089,396699,0,30481,548365,960095,1062341,1405332,208668
2017:Q1,3630415,3630415,39417,36739,0,1087035,1487092,403518,0,34249,542365,917887,1068025,1440359,204144
2017:Q2,3682716,3682716,38060,36662,0,1098281,1514311,417613,0,34493,543296,942553,1081512,1446680,211971
2017:Q3,3749213,3749213,35778,36589,0,1133577,1541417,429240,0,31758,540854,957018,1093959,1479030,219206
2017:Q4,3830752,3830752,35150,36243,0,1145579,1611847,439270,0,21355,541308,1016807,1101992,1488895,223058
2018:Q1,3819874,3819874,34242,35185,0,1181633,1573671,445545,0,19468,530130,971484,1105018,1523344,220028
2018:Q2,3858156,3858156,33333,35388,0,1191632,1599855,459951,0,6821,531176,983650,1115601,1530757,228148
2018:Q3,3934581,3934581,32204,35657,0,1224371,1630829,472644,0,6256,532620,1003388,1131409,1560682,239102
2018:Q4,4007042,4007042,31275,36486,0,1236272,1681950,481205,0,5487,534367,1053847,1139608,1570540,243047
2019:Q1,3994469,3994469,30280,35186,0,1269571,1644526,480788,0,4732,529386,1005240,1144171,1602054,243004
2019:Q2,4052047,4052047,29330,35141,0,1278347,1684358,487436,0,4099,533336,1030583,1159946,1608272,253246
2019:Q3,4124149,4124149,28427,35226,0,1310988,1715913,493927,0,3532,536136,1044052,1175432,1641081,263584
2019:Q4,4192191,4192191,27272,35826,0,1319245,1770972,498034,0,3110,537732,1091989,1184142,1646377,269683
2020:Q1,4147821,4147821,26126,34703,0,1350598,1709876,495197,0,2783,528538,1022000,1183909,1674940,266972
2020:Q2,4097271,4097271,25134,34805,0,1355774,1644400,498296,0,2492,536370,952614,1197412,1680550,266695
2020:Q3,4142683,4142683,24283,35064,0,1379411,1649178,503870,0,2248,548629,943767,1218437,1704924,275555
2020:Q4,4184927,4184927,24130,35831,0,1380988,1685611,505101,0,1862,551404,974599,1224447,1702600,283281
2021:Q1,4167218,4167218,23855,34703,0,1410110,1633204,502940,0,1861,560545,911134,1240754,1728113,287217
2021:Q2,4259601,4259601,23617,34805,0,1413926,1700857,512422,0,1704,572270,950972,1275242,1730259,303128
2021:Q3,4338066,4338066,23349,35064,0,1436411,1741772,521988,0,1522,577960,971185,1300415,1750708,315758
2021:Q4,4434378,4434378,23056,35831,0,1437078,1825762,533779,0,1413,577459,1042724,1314434,1748852,328368
