1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2019:Q1,16179620,16179620,8997789,297353,90398,56655,2995,23180,1526492,3952840,322947,908971
2019:Q2,16669576,16669576,9394641,307208,93288,58259,3255,25091,1549977,4070846,292087,874924
2019:Q3,16694746,16694746,9349523,308878,93689,57999,3224,25842,1532529,4077736,376402,868924
2019:Q4,17659517,17659517,9958608,326445,98937,61574,3305,25794,1598127,4307575,383048,896104
2020:Q1,14543146,14543146,8137312,276861,83406,45608,3214,21755,1299661,3567838,312903,794588
2020:Q2,16776147,16776147,9434480,321584,96380,51943,3753,25551,1486340,4100360,354134,901622
2020:Q3,17749306,17749306,10027017,342754,102230,55419,4040,28023,1550796,4315377,372459,951191
2020:Q4,19562556,19562556,11078226,376424,112780,63355,4780,29686,1701323,4728896,437948,1029138
2021:Q1,20271300,20271300,11548653,390745,116576,68052,6058,31037,1731578,4875561,428898,1074142
2021:Q2,21459746,21459746,12154771,415332,123411,72212,6890,31931,1827810,5132942,444319,1250128
2021:Q3,21374931,21374931,12135749,415236,122874,70422,7339,31029,1786173,5082696,450718,1272695
2021:Q4,22208748,22208748,12560533,433790,127879,74867,7566,33093,1842997,5272261,469220,1386542
