year,Category,Before_Tax_Income,Net_Worth,Assets,Financial_Assets,Transaction_Accounts,Certificates_of_Deposit,Savings_Bonds,Directly_Held_Bonds,Directly_Held_Stocks,Pooled_Investment_Funds,Cash_Value_Life_Insurance,Other_Managed_Assets,Retirement_Accounts,Other_Financial_Assets,Stock_Holdings,Nonfinancial_Assets,Primary_Residence,Owned_Vehicles,Other_Residential_Real_Estate,Net_Equity_in_Nonres_Real_Estate,Business_Equity,Other_Non_Financial_Assets,Unrealized_Capital_Gains,Debt,Home_Secured_Debt,Other_Res_Real_Estate_Debt,Installment_Loans,Other_Lines_of_Credit,Credit_Card_Balances,Other_Debt,Mortgages_Home_Equity_Loans,Home_Equity_Lines_of_Credit,Vehicle_Installment_Loans,Education_Installment_Loans,Other_Installment_Loans
2013,Couple with child(ren),134.84232,644.84149,819.08459,289.84097,46.847309,43.269413,4.5600362,620.20471,263.40591,501.90314,39.212543,276.4126,191.9675,65.684578,260.28275,552.08154,340.43588,30.952999,355.22351,272.35928,1101.6342,60.15263,259.84293,192.3849,210.5314,209.06088,32.914768,41.928989,6.8743472,11.867901,207.72652,54.915199,18.693228,35.925129,14.139678
2013,"Couple, no child",126.98528,1033.8347,1143.3156,544.20337,59.503178,110.53608,9.3452044,849.91473,440.81354,642.35138,54.790703,551.61444,360.85724,78.083626,461.51788,626.20007,324.1535,31.616373,416.89716,323.76346,1195.829,106.27483,348.81268,134.68843,156.96082,157.12383,24.178452,62.896004,6.9168925,37.31572,157.05412,58.381073,16.119577,29.895233,14.9612
2016,Single with child(ren),56.462734,180.5659,248.65907,78.243233,12.443499,40.692917,4.4372311,1013.909,175.14586,423.07098,13.031191,222.39238,76.780716,29.440184,109.7164,205.17775,218.00008,15.26111,245.61688,261.71231,644.77026,78.905899,134.96964,82.092392,134.79599,133.16083,28.316578,5.9461036,3.9836514,7.9094634,137.33429,46.496193,13.401155,33.9207,11.103436
2016,"Single, no child, age<55",60.91515,193.82973,247.67511,107.27859,14.105148,17.254124,22.000998,1094.8567,183.99672,276.4985,11.945676,783.87439,69.823517,20.694553,121.92548,174.53737,219.34431,15.322862,377.03937,482.13315,363.03378,20.484158,120.05511,68.382584,133.78462,87.451981,32.786846,12.288089,4.2590389,14.535903,131.89682,55.798725,14.181257,38.511063,11.285481
2016,"Single, no child, age>=55",54.434395,540.07751,583.55627,288.81055,36.524364,120.65716,20.74057,519.177,278.14468,666.03717,24.638868,389.16223,220.55888,62.077488,334.70697,344.70639,227.36014,15.665088,260.06723,471.21118,805.4931,43.491306,226.56879,65.607361,98.662949,105.70801,16.877022,15.349284,5.0963254,24.620705,100.4003,49.794376,13.277957,23.829842,15.121531
2016,Couple with child(ren),144.2225,765.25958,941.1734,340.12228,45.469631,43.062187,5.5674076,677.56622,261.65948,771.67224,46.874275,487.06577,217.58876,92.987747,292.66144,624.44299,393.0856,33.816574,340.83148,475.27844,1184.291,89.092278,325.60889,194.16618,214.27628,181.31464,41.006187,82.348137,7.222158,21.072535,214.32726,47.277725,20.442101,36.518074,34.116035
2016,"Couple, no child",152.28413,1329.7467,1440.7809,672.66547,70.216011,100.85738,11.813224,1001.7623,510.73245,1052.5487,54.997166,589.83899,379.22604,99.016769,589.58856,795.02496,347.9758,34.188297,470.72134,558.72876,1764.6957,115.40753,505.74762,141.47885,150.47354,189.51288,30.570501,87.039772,6.9884672,51.521118,152.89877,59.592037,19.824032,38.158371,16.81739
2019,Single with child(ren),53.816322,284.62332,352.94653,95.76857,15.930177,32.982269,1.8785646,669.54163,167.29001,593.83453,14.767916,224.12611,98.488937,29.905107,143.59583,301.10693,264.60522,16.026386,262.63153,278.44931,1029.1442,144.60104,241.56602,87.153915,140.10298,185.14365,26.751854,1.3959116,4.8842626,7.6260324,147.02065,35.096909,12.230824,30.68462,17.722145
2019,"Single, no child, age<55",58.448132,131.75668,184.44157,75.851311,13.12337,23.131119,2.5554936,78.51506,69.561409,147.03198,28.089653,386.74838,84.483559,15.249229,84.797081,136.20047,204.32698,14.507901,137.78603,50.607521,270.76151,39.457935,80.009857,71.408203,137.43619,106.53066,32.351746,5.473979,4.5319386,30.12928,138.3544,29.676107,13.010512,35.58358,21.918121
2019,"Single, no child, age>=55",49.967125,444.89584,483.59149,244.25549,27.522945,79.194679,17.269747,392.75833,293.56137,530.47314,18.589035,378.13159,216.01402,84.319313,296.70526,277.09604,235.58888,13.895863,236.40422,138.27792,883.07819,37.279617,182.24574,60.583065,102.34813,102.63941,19.238966,10.70332,5.9827065,10.044177,108.45479,29.693058,11.128848,38.460835,15.834821
2019,Couple with child(ren),154.48224,879.20612,1068.1572,378.48328,48.475471,108.13358,5.4867945,529.26691,303.30579,847.65979,44.373814,461.25372,237.4369,62.393234,340.53821,706.45685,420.34171,33.299564,451.49905,371.34882,1293.3309,74.05603,397.11206,208.52728,223.99416,246.59837,36.28157,34.905704,7.1401377,19.594225,224.13942,59.861801,19.806087,37.196949,20.229372
2019,"Couple, no child",140.37546,1314.5549,1439.1664,673.7934,68.168114,131.49661,12.360685,935.90692,508.53595,1155.9535,56.616264,638.68909,385.58395,136.33139,585.91949,797.08673,378.84485,34.943684,472.80801,525.67346,1501.087,109.60909,507.45657,155.27393,171.78966,189.27087,38.99551,133.97604,6.8285904,46.11454,176.42549,56.609707,19.846539,58.106003,24.718382
